distance_m,amplitude_dB,residual_dB
1.370217930594318734e+00,-7.343799901401847308e+01,-7.343792691828178931e+01
1.370234519590790789e+00,-7.826696664367821654e+01,-7.826681461551916641e+01
1.370251108587262845e+00,-6.896370153810914871e+01,-6.896373332571297965e+01
1.370267697583734900e+00,-6.463479352371854247e+01,-6.463479516317279661e+01
1.370284286580206734e+00,-6.351573489816969698e+01,-6.351573249980438618e+01
1.370300875576678790e+00,-6.609026321052830610e+01,-6.609024858787074663e+01
1.370317464573150845e+00,-7.146669661805313467e+01,-7.146675289685275345e+01
1.370334053569622901e+00,-8.249197180073520030e+01,-8.249199536359299145e+01
1.370350642566094734e+00,-7.207229896942364178e+01,-7.207227307225232948e+01
1.370367231562566790e+00,-7.114202607376124377e+01,-7.114203089237135202e+01
1.370383820559038845e+00,-7.675168755629886164e+01,-7.675164863822851657e+01
1.370400409555510901e+00,-7.563554542019903693e+01,-7.563565860733072554e+01
1.370416998551982735e+00,-7.129125554055670477e+01,-7.129118787387902501e+01
1.370433587548454790e+00,-7.425268385597289011e+01,-7.425277764262878577e+01
1.370450176544926846e+00,-9.251036468535529877e+01,-9.251115325439032233e+01
1.370466765541398901e+00,-7.743666543299457317e+01,-7.743656715965809667e+01
1.370483354537870735e+00,-7.457248861375148863e+01,-7.457252186612707590e+01
1.370499943534342790e+00,-7.620954334009877584e+01,-7.620943382924585308e+01
1.370516532530814846e+00,-7.349027664075531163e+01,-7.349036536269659337e+01
1.370533121527286902e+00,-7.176501014544184898e+01,-7.176499756984915734e+01
1.370549710523758735e+00,-6.368723289216234207e+01,-6.368722277549672128e+01
1.370566299520230791e+00,-6.305256300414239945e+01,-6.305257654124170585e+01
1.370582888516702846e+00,-6.598464748522334844e+01,-6.598461876822636896e+01
1.370599477513174902e+00,-6.566254327761026843e+01,-6.566257774983175466e+01
1.370616066509646735e+00,-6.310363192742997285e+01,-6.310360587863630144e+01
1.370632655506118791e+00,-6.204683315844758340e+01,-6.204685588747253888e+01
1.370649244502590847e+00,-6.340414057447049601e+01,-6.340411472643478419e+01
1.370665833499062902e+00,-6.708437153620405979e+01,-6.708440975367810211e+01
1.370682422495534736e+00,-7.418501280925025299e+01,-7.418491891584463360e+01
1.370699011492006791e+00,-8.238688588419543635e+01,-8.238699569575219073e+01
1.370715600488478847e+00,-8.923883631750457823e+01,-8.923839103036115716e+01
1.370732189484950903e+00,-7.554849959968541384e+01,-7.554861103545371748e+01
1.370748778481422736e+00,-7.132269216858576044e+01,-7.132263499992023981e+01
1.370765367477894792e+00,-6.977691298078437399e+01,-6.977693067566409013e+01
1.370781956474366847e+00,-6.550613228728531112e+01,-6.550613827871697481e+01
1.370798545470838903e+00,-6.380206511299965655e+01,-6.380206050511225158e+01
1.370815134467310736e+00,-6.622814146943976255e+01,-6.622813651569717308e+01
1.370831723463782792e+00,-7.170541941906277827e+01,-7.170545967904809004e+01
1.370848312460254848e+00,-7.845663760936079711e+01,-7.845648108302412993e+01
1.370864901456726903e+00,-7.791286187375692407e+01,-7.791300349103289591e+01
1.370881490453198737e+00,-7.455091592390144228e+01,-7.455083309344077236e+01
1.370898079449670792e+00,-6.921415805867438564e+01,-6.921418335911074848e+01
1.370914668446142848e+00,-6.848948973256545969e+01,-6.848947148371843241e+01
1.370931257442614903e+00,-7.158939900412703139e+01,-7.158943741584513987e+01
1.370947846439086737e+00,-7.895147285206962806e+01,-7.895134292335825421e+01
1.370964435435558793e+00,-7.800791561509345229e+01,-7.800777709835752205e+01
1.370981024432030848e+00,-7.300540522145685429e+01,-7.300548730914390205e+01
1.370997613428502904e+00,-7.577689847052936045e+01,-7.577681981296586855e+01
1.371014202424974737e+00,-7.448577603992251284e+01,-7.448579848608241605e+01
1.371030791421446793e+00,-8.363712908418435177e+01,-8.363703193152872473e+01
1.371047380417918848e+00,-7.541040079550809594e+01,-7.541029280128266521e+01
1.371063969414390904e+00,-6.562556802790814459e+01,-6.562560262005024470e+01
1.371080558410862738e+00,-6.230268898196538174e+01,-6.230266564374751681e+01
1.371097147407334793e+00,-6.270544579654550432e+01,-6.270546904079769490e+01
1.371113736403806849e+00,-6.671262931432221421e+01,-6.671260062515412415e+01
1.371130325400278904e+00,-7.332990660563666552e+01,-7.332985631918221259e+01
1.371146914396750738e+00,-6.830406899302302293e+01,-6.830411407622159459e+01
1.371163503393222793e+00,-6.653591901742237269e+01,-6.653590211888622719e+01
1.371180092389694849e+00,-6.703140518812354287e+01,-6.703139598538712107e+01
1.371196681386166905e+00,-6.771757986439411070e+01,-6.771761592336044089e+01
1.371213270382638738e+00,-6.743393015951724578e+01,-6.743388605358832422e+01
1.371229859379110794e+00,-6.877212664268276399e+01,-6.877217554699529956e+01
1.371246448375582849e+00,-7.223876175423710322e+01,-7.223868815606030580e+01
1.371263037372054905e+00,-7.022649248446441561e+01,-7.022655287366899302e+01
1.371279626368526738e+00,-6.882202328735617414e+01,-6.882197216314435195e+01
1.371296215364998794e+00,-6.967898126365112432e+01,-6.967900369919055947e+01
1.371312804361470850e+00,-6.981163415355109692e+01,-6.981164620756963757e+01
1.371329393357942905e+00,-7.921996853549676132e+01,-7.921989400166081907e+01
1.371345982354414739e+00,-7.433955317962593767e+01,-7.433963713504206794e+01
1.371362571350886794e+00,-6.737760827287621623e+01,-6.737756647318963132e+01
1.371379160347358850e+00,-6.895437752602848036e+01,-6.895442993307855772e+01
1.371395749343830905e+00,-1.012115045923835766e+02,-1.012131122094878606e+02
1.371412338340302961e+00,-7.144883236769409507e+01,-7.144876508249703306e+01
1.371428927336774795e+00,-7.489739747384051327e+01,-7.489749016358823042e+01
1.371445516333246850e+00,-8.555792883290416739e+01,-8.555820104837076201e+01
1.371462105329718906e+00,-7.931029613459728012e+01,-7.931023648296482520e+01
1.371478694326190961e+00,-8.282164306609732307e+01,-8.282149033114274062e+01
1.371495283322662795e+00,-8.358209455098189267e+01,-8.358211897202608043e+01
1.371511872319134850e+00,-7.570106746870723669e+01,-7.570101756148974914e+01
1.371528461315606906e+00,-7.063130898126135548e+01,-7.063136778176365738e+01
1.371545050312078962e+00,-7.108142563428066296e+01,-7.108136158461573473e+01
1.371561639308550795e+00,-7.041892993444569981e+01,-7.041894275243161871e+01
1.371578228305022851e+00,-7.109361246644353116e+01,-7.109362858899950766e+01
1.371594817301494906e+00,-8.687732470318964317e+01,-8.687690991198147117e+01
1.371611406297966962e+00,-7.805251714097234128e+01,-7.805249824200410558e+01
1.371627995294438795e+00,-7.587256319917852920e+01,-7.587255419126546485e+01
1.371644584290910851e+00,-6.587712174729669812e+01,-6.587712938321887179e+01
1.371661173287382907e+00,-6.526214959159210593e+01,-6.526213957744278105e+01
1.371677762283854962e+00,-6.884522831614960126e+01,-6.884524544266076873e+01
1.371694351280326796e+00,-7.353886832416482378e+01,-7.353890889572110723e+01
1.371710940276798851e+00,-7.051823654366287997e+01,-7.051818157704542500e+01
1.371727529273270907e+00,-7.175324839907206353e+01,-7.175328636622434431e+01
1.371744118269742962e+00,-7.204522641373542058e+01,-7.204520868421249702e+01
1.371760707266214796e+00,-7.028374968463202777e+01,-7.028379861166031617e+01
1.371777296262686852e+00,-6.628140496389460168e+01,-6.628137010537491847e+01
1.371793885259158907e+00,-6.665211114366118750e+01,-6.665214907984137938e+01
1.371810474255630963e+00,-6.917486869296816110e+01,-6.917481535218831823e+01
1.371827063252102796e+00,-6.617388947164955937e+01,-6.617392609725962416e+01
1.371843652248574852e+00,-6.228653724416419379e+01,-6.228651276724864516e+01
1.371860241245046907e+00,-6.155604741695733395e+01,-6.155606995387944380e+01
1.371876830241518963e+00,-6.411524216450415281e+01,-6.411521212599893715e+01
1.371893419237990797e+00,-7.084181531139221022e+01,-7.084187981308663495e+01
1.371910008234462852e+00,-8.299934173931529813e+01,-8.299916587348113239e+01
1.371926597230934908e+00,-7.083249074868810169e+01,-7.083251918205790787e+01
1.371943186227406963e+00,-6.463603023873719167e+01,-6.463601237091737062e+01
1.371959775223878797e+00,-6.552784702103065229e+01,-6.552786989709252907e+01
1.371976364220350852e+00,-7.436219880309050723e+01,-7.436212049077333575e+01
1.371992953216822908e+00,-7.851192803713618673e+01,-7.851177465311833714e+01
1.372009542213294964e+00,-6.857808644460155278e+01,-6.857813707058861041e+01
1.372026131209766797e+00,-6.628743244476756047e+01,-6.628739361739253866e+01
1.372042720206238853e+00,-7.014209758682557094e+01,-7.014215803545970118e+01
1.372059309202710908e+00,-7.541690860013281394e+01,-7.541692691588241360e+01
1.372075898199182964e+00,-6.748404521763671937e+01,-6.748401851945003216e+01
1.372092487195654797e+00,-6.733617303060670167e+01,-6.733620129928551989e+01
1.372109076192126853e+00,-6.978357011197925885e+01,-6.978353491022298272e+01
1.372125665188598909e+00,-7.389709306035430814e+01,-7.389715310656518454e+01
1.372142254185070964e+00,-7.313101009616121928e+01,-7.313092545661129407e+01
1.372158843181542798e+00,-6.726292112345645080e+01,-6.726296460525958310e+01
1.372175432178014853e+00,-6.657044938841166015e+01,-6.657040978582560342e+01
1.372192021174486909e+00,-7.274772361716682667e+01,-7.274779135231582927e+01
1.372208610170958965e+00,-7.230962391861712035e+01,-7.230967188897051301e+01
1.372225199167430798e+00,-6.770741777321711652e+01,-6.770737851047078948e+01
1.372241788163902854e+00,-6.767607074886707608e+01,-6.767610704551273670e+01
1.372258377160374909e+00,-6.707381328965942657e+01,-6.707380096963980520e+01
1.372274966156846965e+00,-6.476880326275343691e+01,-6.476880066329702856e+01
1.372291555153318798e+00,-6.582367704437542955e+01,-6.582368034020068137e+01
1.372308144149790854e+00,-6.844456733390651948e+01,-6.844457142460541377e+01
1.372324733146262910e+00,-6.967058185765718292e+01,-6.967058561090681224e+01
1.372341322142734965e+00,-7.274196725875845004e+01,-7.274190065348467726e+01
1.372357911139206799e+00,-6.959439838758427754e+01,-6.959444402089749815e+01
1.372374500135678854e+00,-6.910968495630443442e+01,-6.910966003383285283e+01
1.372391089132150910e+00,-7.350750430320282192e+01,-7.350753403502901051e+01
1.372407678128622965e+00,-7.621083612436808608e+01,-7.621075336856125659e+01
1.372424267125094799e+00,-7.572394750855694667e+01,-7.572400513218943274e+01
1.372440856121566854e+00,-7.666730801197073220e+01,-7.666731268676196009e+01
1.372457445118038910e+00,-8.428151353443769267e+01,-8.428124199145669593e+01
1.372474034114510966e+00,-6.839110665635067221e+01,-6.839112344822227385e+01
1.372490623110982799e+00,-6.323872572696618022e+01,-6.323871868268011553e+01
1.372507212107454855e+00,-6.299213973333646521e+01,-6.299214441630857664e+01
1.372523801103926910e+00,-6.684768412292950757e+01,-6.684767446318794271e+01
1.372540390100398966e+00,-7.150802855672785086e+01,-7.150806869817381539e+01
1.372556979096870799e+00,-7.480071309796412038e+01,-7.480064258244453868e+01
1.372573568093342855e+00,-8.247903611787799605e+01,-8.247912384318649970e+01
1.372590157089814911e+00,-8.796477939569712134e+01,-8.796502991501718327e+01
1.372606746086286966e+00,-8.247207530591309421e+01,-8.247182424805765777e+01
1.372623335082758800e+00,-7.504194087616382092e+01,-7.504204727535535824e+01
1.372639924079230855e+00,-7.751347974020410447e+01,-7.751334344610646099e+01
1.372656513075702911e+00,-8.340086226059580099e+01,-8.340067844048417101e+01
1.372673102072174967e+00,-8.035404889547680796e+01,-8.035424443707580622e+01
1.372689691068646800e+00,-8.158692452358933167e+01,-8.158707551254047985e+01
1.372706280065118856e+00,-6.861948607728190552e+01,-6.861945079993927266e+01
1.372722869061590911e+00,-6.794102766857238862e+01,-6.794105653418469615e+01
1.372739458058062967e+00,-8.530453553876185424e+01,-8.530423027700732064e+01
1.372756047054535022e+00,-6.886428894555265856e+01,-6.886426808972174740e+01
1.372772636051006856e+00,-6.834223515230223711e+01,-6.834227893122513819e+01
1.372789225047478912e+00,-6.688661276454367055e+01,-6.688657368852349805e+01
1.372805814043950967e+00,-6.814408666736636633e+01,-6.814411523736808363e+01
1.372822403040423023e+00,-7.039257857468045643e+01,-7.039257952632389959e+01
1.372838992036894856e+00,-7.357537153431225363e+01,-7.357534228095370565e+01
1.372855581033366912e+00,-7.832606813626547648e+01,-7.832606352312575382e+01
1.372872170029838967e+00,-7.236978091583071659e+01,-7.236983568393365829e+01
1.372888759026311023e+00,-6.703699281491157080e+01,-6.703696481049418310e+01
1.372905348022782857e+00,-6.442847256759620223e+01,-6.442848456488215447e+01
1.372921937019254912e+00,-6.307055566494582166e+01,-6.307055301214226972e+01
1.372938526015726968e+00,-6.464109101525885137e+01,-6.464109349017324746e+01
1.372955115012199023e+00,-7.051010506225046015e+01,-7.051006623107781479e+01
1.372971704008670857e+00,-6.914196556045517639e+01,-6.914201946526883091e+01
1.372988293005142912e+00,-6.752369815861160873e+01,-6.752365369023949881e+01
1.373004882001614968e+00,-7.040026991127710687e+01,-7.040033250242865392e+01
1.373021470998087024e+00,-7.725257576513799052e+01,-7.725244512356192672e+01
1.373038059994558857e+00,-7.445479875077970178e+01,-7.445483436220197859e+01
1.373054648991030913e+00,-6.775293555727145645e+01,-6.775293712077038322e+01
1.373071237987502968e+00,-6.443343173169030536e+01,-6.443342382213569408e+01
1.373087826983975024e+00,-6.658670333904001382e+01,-6.658670821920250660e+01
1.373104415980446857e+00,-7.024512797929955354e+01,-7.024517570334930383e+01
1.373121004976918913e+00,-6.774553152097460895e+01,-6.774548907649952412e+01
1.373137593973390969e+00,-6.509741522528679525e+01,-6.509743348556551723e+01
1.373154182969863024e+00,-6.326234757773190154e+01,-6.326234096099782533e+01
1.373170771966334858e+00,-6.599830811008740739e+01,-6.599831119764110099e+01
1.373187360962806913e+00,-7.194970240272384387e+01,-7.194971028292484050e+01
1.373203949959278969e+00,-9.364185448341072515e+01,-9.364096760322135538e+01
1.373220538955751024e+00,-7.258171078468882342e+01,-7.258170858486600707e+01
1.373237127952222858e+00,-7.566490533401773178e+01,-7.566498587635632589e+01
1.373253716948694914e+00,-6.736673576569619115e+01,-6.736669824058444078e+01
1.373270305945166969e+00,-6.298327060875735839e+01,-6.298329442204710915e+01
1.373286894941639025e+00,-6.255050090845779209e+01,-6.255047646736166200e+01
1.373303483938110858e+00,-6.522993073918159723e+01,-6.522996354506246064e+01
1.373320072934582914e+00,-6.990303428800140750e+01,-6.990298663997721462e+01
1.373336661931054969e+00,-7.250416759677227674e+01,-7.250422469911249834e+01
1.373353250927527025e+00,-7.399861053557742707e+01,-7.399856826686571765e+01
1.373369839923998859e+00,-7.587319118493100234e+01,-7.587311577810037022e+01
1.373386428920470914e+00,-7.293740245636155350e+01,-7.293747269377684006e+01
1.373403017916942970e+00,-6.891336648643455476e+01,-6.891333627913543580e+01
1.373419606913415025e+00,-7.023318988752792791e+01,-7.023324809388414280e+01
1.373436195909886859e+00,-6.935001265437702500e+01,-6.934997245826652090e+01
1.373452784906358914e+00,-6.816331075141840756e+01,-6.816330920315024855e+01
1.373469373902830970e+00,-6.761206347442222864e+01,-6.761208978929477098e+01
1.373485962899303026e+00,-6.950829203443011295e+01,-6.950824011630601262e+01
1.373502551895774859e+00,-6.999525470660908866e+01,-6.999531051421089956e+01
1.373519140892246915e+00,-6.936226791362651056e+01,-6.936222873256352273e+01
1.373535729888718970e+00,-7.242299864869595183e+01,-7.242304788726555387e+01
1.373552318885191026e+00,-7.709226406512473773e+01,-7.709214267323562808e+01
1.373568907881662859e+00,-7.558615831486504533e+01,-7.558627184777500929e+01
1.373585496878134915e+00,-7.866848801944799163e+01,-7.866833314845203518e+01
1.373602085874606971e+00,-7.720499721998960752e+01,-7.720487066047130043e+01
1.373618674871079026e+00,-6.932593485906676278e+01,-6.932598989467945216e+01
1.373635263867550860e+00,-7.174655911570317812e+01,-7.174648609875080751e+01
1.373651852864022915e+00,-8.545221761004259520e+01,-8.545221460552807002e+01
1.373668441860494971e+00,-7.393529569474347340e+01,-7.393538575502979882e+01
1.373685030856967026e+00,-7.076410326889924818e+01,-7.076406341699407676e+01
1.373701619853438860e+00,-7.105437961704308236e+01,-7.105437832642874696e+01
1.373718208849910916e+00,-7.333222752203691641e+01,-7.333224387374016828e+01
1.373734797846382971e+00,-7.609104249842090439e+01,-7.609113652444244735e+01
1.373751386842855027e+00,-7.226402037078034368e+01,-7.226394540506315423e+01
1.373767975839326860e+00,-6.942321675323825048e+01,-6.942326560227208176e+01
1.373784564835798916e+00,-6.846844608467414162e+01,-6.846839862791752296e+01
1.373801153832270971e+00,-6.905428983187152880e+01,-6.905434067113704089e+01
1.373817742828743027e+00,-7.129588973118715955e+01,-7.129583571326746494e+01
1.373834331825214861e+00,-7.498253487391718863e+01,-7.498258411414177260e+01
1.373850920821686916e+00,-7.597460015573382464e+01,-7.597462111399178752e+01
1.373867509818158972e+00,-6.924909786473882889e+01,-6.924907119498541874e+01
1.373884098814631027e+00,-6.564407350471357461e+01,-6.564409192184248809e+01
1.373900687811102861e+00,-6.795707347261173936e+01,-6.795705124114745388e+01
1.373917276807574916e+00,-7.968151876123368993e+01,-7.968148462482585614e+01
1.373933865804046972e+00,-7.568220049479025135e+01,-7.568231208998902559e+01
1.373950454800519028e+00,-7.130931205636287018e+01,-7.130926615688518666e+01
1.373967043796990861e+00,-6.877363059092152753e+01,-6.877366534053331293e+01
1.373983632793462917e+00,-6.743745043136178197e+01,-6.743740895812950953e+01
1.374000221789934972e+00,-6.739917518907616056e+01,-6.739921683465075830e+01
1.374016810786407028e+00,-7.015148916797343759e+01,-7.015146070547304191e+01
1.374033399782878861e+00,-7.150946812438566269e+01,-7.150942632652156306e+01
1.374049988779350917e+00,-6.858661920771312737e+01,-6.858667019139731735e+01
1.374066577775822973e+00,-6.554027922749726542e+01,-6.554024379366160247e+01
1.374083166772295028e+00,-6.616698354801103221e+01,-6.616702202400733768e+01
1.374099755768767084e+00,-6.996373499897234183e+01,-6.996367692793859305e+01
1.374116344765238917e+00,-7.503033886214835491e+01,-7.503043405712071490e+01
1.374132933761710973e+00,-7.847833035279546721e+01,-7.847825621692385312e+01
1.374149522758183029e+00,-7.026490045096396386e+01,-7.026489868154973806e+01
1.374166111754655084e+00,-6.932102453463376435e+01,-6.932103774030358068e+01
1.374182700751126918e+00,-6.790208723599823770e+01,-6.790205929876067614e+01
1.374199289747598973e+00,-6.469973780181915401e+01,-6.469975642533012206e+01
1.374215878744071029e+00,-6.365116253982200334e+01,-6.365115329382068410e+01
1.374232467740543084e+00,-6.772604017693618061e+01,-6.772604671127561460e+01
1.374249056737014918e+00,-7.956384565470419545e+01,-7.956378298575199892e+01
1.374265645733486974e+00,-6.755867926206077811e+01,-6.755868738247269789e+01
1.374282234729959029e+00,-7.089335315024283091e+01,-7.089332503769423965e+01
1.374298823726431085e+00,-7.903605889167502596e+01,-7.903622699344180091e+01
1.374315412722902918e+00,-8.764603651422703479e+01,-8.764588286546923257e+01
1.374332001719374974e+00,-7.219617267607809197e+01,-7.219614940067428677e+01
1.374348590715847029e+00,-7.478516524324358272e+01,-7.478520426084625683e+01
1.374365179712319085e+00,-7.872153933789591918e+01,-7.872145489660664452e+01
1.374381768708790919e+00,-6.883864094265291556e+01,-6.883865393867952776e+01
1.374398357705262974e+00,-6.439715310647210345e+01,-6.439715040423331516e+01
1.374414946701735030e+00,-6.243370495714883361e+01,-6.243370513895242624e+01
1.374431535698207085e+00,-6.466675156596757290e+01,-6.466675074740847151e+01
1.374448124694678919e+00,-7.224900676215152373e+01,-7.224902469369105518e+01
1.374464713691150974e+00,-7.672623726785286635e+01,-7.672610951198282692e+01
1.374481302687623030e+00,-7.633989943091650332e+01,-7.634002316779427133e+01
1.374497891684095086e+00,-7.934403330103393159e+01,-7.934390451706697434e+01
1.374514480680566919e+00,-7.709616089500951830e+01,-7.709629576999944334e+01
1.374531069677038975e+00,-6.756276526124467807e+01,-6.756273439941593040e+01
1.374547658673511030e+00,-6.400996726426741645e+01,-6.400998275087306411e+01
1.374564247669983086e+00,-6.532467768315812862e+01,-6.532465979095064768e+01
1.374580836666454919e+00,-6.903584041085733247e+01,-6.903588409387691627e+01
1.374597425662926975e+00,-6.773998344006218986e+01,-6.773993748398723369e+01
1.374614014659399031e+00,-6.563761818175532881e+01,-6.563765442121982119e+01
1.374630603655871086e+00,-6.737091387373547491e+01,-6.737087179151453142e+01
1.374647192652342920e+00,-7.125348920696522725e+01,-7.125349242426767660e+01
1.374663781648814975e+00,-6.789561109281555673e+01,-6.789564552308030443e+01
1.374680370645287031e+00,-7.153761802842143425e+01,-7.153754850308754953e+01
1.374696959641759086e+00,-7.575021385206906643e+01,-7.575026057462076778e+01
1.374713548638230920e+00,-7.988754918195556343e+01,-7.988763912820510882e+01
1.374730137634702976e+00,-7.524461215376373957e+01,-7.524461647066887338e+01
1.374746726631175031e+00,-6.789720704436948040e+01,-6.789718648098948961e+01
1.374763315627647087e+00,-6.583967148710661377e+01,-6.583969132243304045e+01
1.374779904624118920e+00,-6.830911493364071418e+01,-6.830909623506020978e+01
1.374796493620590976e+00,-7.403280012446748515e+01,-7.403272390633756572e+01
1.374813082617063031e+00,-6.656349216527515011e+01,-6.656353175822310675e+01
1.374829671613535087e+00,-6.478983382547829706e+01,-6.478980261708902333e+01
1.374846260610006921e+00,-6.694358049053352033e+01,-6.694361359936770839e+01
1.374862849606478976e+00,-6.685047598800399271e+01,-6.685045863429466806e+01
1.374879438602951032e+00,-6.713916884785527373e+01,-6.713918988178137681e+01
1.374896027599423087e+00,-7.449467519621801159e+01,-7.449459924641978148e+01
1.374912616595894921e+00,-7.361764662088273781e+01,-7.361760873195983379e+01
1.374929205592366976e+00,-6.688274492279958849e+01,-6.688276393155223332e+01
1.374945794588839032e+00,-6.480663070836152428e+01,-6.480661432867702842e+01
1.374962383585311088e+00,-6.290909399670997004e+01,-6.290911500194081896e+01
1.374978972581782921e+00,-6.193451819036128825e+01,-6.193449511346862124e+01
1.374995561578254977e+00,-6.431144817673724390e+01,-6.431147815998544104e+01
1.375012150574727032e+00,-6.619598015987071449e+01,-6.619596439722992898e+01
1.375028739571199088e+00,-6.734932870317088316e+01,-6.734932146747887316e+01
1.375045328567670921e+00,-6.937978221849773774e+01,-6.937982531729775815e+01
1.375061917564142977e+00,-6.771123485410700482e+01,-6.771118907861183800e+01
1.375078506560615033e+00,-6.978656732002733065e+01,-6.978662396063302253e+01
1.375095095557087088e+00,-7.329773660388892154e+01,-7.329773394536729825e+01
1.375111684553558922e+00,-7.250629928797734181e+01,-7.250623439596991204e+01
1.375128273550030977e+00,-7.650396719430358417e+01,-7.650405173617423316e+01
1.375144862546503033e+00,-7.352813214722196733e+01,-7.352819028628152864e+01
1.375161451542975088e+00,-7.471485263903113605e+01,-7.471475742968777922e+01
1.375178040539446922e+00,-7.122401869320340495e+01,-7.122402119029278822e+01
1.375194629535918978e+00,-7.096168110134939866e+01,-7.096167528250059320e+01
1.375211218532391033e+00,-7.021656495305278156e+01,-7.021660129258424377e+01
1.375227807528863089e+00,-7.107279262037667422e+01,-7.107274749474727571e+01
1.375244396525334922e+00,-7.820345072792846963e+01,-7.820354325866597378e+01
1.375260985521806978e+00,-8.984180329882266847e+01,-8.984198324960314608e+01
1.375277574518279033e+00,-8.171985697398569926e+01,-8.171970139503335417e+01
1.375294163514751089e+00,-6.707001485857973933e+01,-6.707002532470440315e+01
1.375310752511222923e+00,-6.401496850201607458e+01,-6.401495574432658486e+01
1.375327341507694978e+00,-6.662064821090393707e+01,-6.662068088912822361e+01
1.375343930504167034e+00,-7.485731134914991003e+01,-7.485720602335996432e+01
1.375360519500639089e+00,-7.657053004557421616e+01,-7.657040184023401252e+01
1.375377108497110923e+00,-7.073070260919381269e+01,-7.073076269115762216e+01
1.375393697493582978e+00,-7.674677618955541902e+01,-7.674671731056355384e+01
1.375410286490055034e+00,-7.257021295514944370e+01,-7.257013227124684818e+01
1.375426875486527090e+00,-6.912939039565929988e+01,-6.912944359519323712e+01
1.375443464482999145e+00,-7.120174715961947243e+01,-7.120167811752236275e+01
1.375460053479470979e+00,-6.788495283765317367e+01,-6.788499229586193451e+01
1.375476642475943034e+00,-6.312940569957081749e+01,-6.312938558806833100e+01
1.375493231472415090e+00,-6.373189507922067065e+01,-6.373191607113847112e+01
1.375509820468887145e+00,-6.870699857600845917e+01,-6.870695621109835827e+01
1.375526409465358979e+00,-7.047713998531980906e+01,-7.047720364490555767e+01
1.375542998461831035e+00,-6.650836186011075313e+01,-6.650832795319443846e+01
1.375559587458303090e+00,-6.351741641910134462e+01,-6.351743448676025139e+01
1.375576176454775146e+00,-6.564957245497713245e+01,-6.564955415750608836e+01
1.375592765451246979e+00,-7.892575420997920332e+01,-7.892559854539040032e+01
1.375609354447719035e+00,-6.307983701777981622e+01,-6.307985480001089229e+01
1.375625943444191090e+00,-6.235346516614310985e+01,-6.235344995682741853e+01
1.375642532440663146e+00,-6.769053109992191253e+01,-6.769055036855134233e+01
1.375659121437134980e+00,-8.291829866152207273e+01,-8.291835528801826172e+01
1.375675710433607035e+00,-7.286363636418944623e+01,-7.286368420712491911e+01
1.375692299430079091e+00,-6.550408816267368195e+01,-6.550405733444436862e+01
1.375708888426551146e+00,-6.461228304142660761e+01,-6.461231526592933960e+01
1.375725477423022980e+00,-6.480039239935032924e+01,-6.480036634355884928e+01
1.375742066419495035e+00,-6.391559711429224677e+01,-6.391561065264002650e+01
1.375758655415967091e+00,-6.889807081740840999e+01,-6.889805036458579934e+01
1.375775244412439147e+00,-8.150810613498020984e+01,-8.150797943431999215e+01
1.375791833408910980e+00,-6.828058583752036270e+01,-6.828061744384497445e+01
1.375808422405383036e+00,-6.742205725644711833e+01,-6.742201969187198074e+01
1.375825011401855091e+00,-7.187703984364365795e+01,-7.187711295288042379e+01
1.375841600398327147e+00,-7.118150057632986716e+01,-7.118149338019959771e+01
1.375858189394798980e+00,-7.142198402836255866e+01,-7.142197544040973867e+01
1.375874778391271036e+00,-7.347838546653862579e+01,-7.347837110706817043e+01
1.375891367387743092e+00,-7.280849769547445760e+01,-7.280851359489369656e+01
1.375907956384215147e+00,-6.840222497055098927e+01,-6.840221806217576273e+01
1.375924545380686981e+00,-6.469326831859117988e+01,-6.469327115292783503e+01
1.375941134377159036e+00,-6.774431588850180219e+01,-6.774431606059056321e+01
1.375957723373631092e+00,-7.767283496571690193e+01,-7.767290722332589326e+01
1.375974312370103148e+00,-6.582712577363955120e+01,-6.582711233969214959e+01
1.375990901366574981e+00,-6.461392501211427941e+01,-6.461393082621023609e+01
1.376007490363047037e+00,-6.514870474285817181e+01,-6.514871235103075264e+01
1.376024079359519092e+00,-6.628956226120577355e+01,-6.628954118443103027e+01
1.376040668355991148e+00,-6.808081341695877597e+01,-6.808083930669853601e+01
1.376057257352462981e+00,-6.825817921018123968e+01,-6.825816925927712475e+01
1.376073846348935037e+00,-6.810248404072788730e+01,-6.810248265363000542e+01
1.376090435345407093e+00,-7.237705024996384395e+01,-7.237702912451641168e+01
1.376107024341879148e+00,-7.089723270568352120e+01,-7.089729952471128627e+01
1.376123613338350982e+00,-6.829374768207958368e+01,-6.829370033156374120e+01
1.376140202334823037e+00,-7.126702128069021569e+01,-7.126706805468046468e+01
1.376156791331295093e+00,-7.161008636148368112e+01,-7.161009794282699659e+01
1.376173380327767148e+00,-7.102920494572869359e+01,-7.102918879551069153e+01
1.376189969324238982e+00,-7.177815156026947818e+01,-7.177815108685682333e+01
1.376206558320711038e+00,-7.141736678168658159e+01,-7.141735571518772474e+01
1.376223147317183093e+00,-7.011183683313173276e+01,-7.011185656434604141e+01
1.376239736313655149e+00,-7.065596987899758119e+01,-7.065595203719497874e+01
1.376256325310126982e+00,-7.105436124657488506e+01,-7.105436619714933499e+01
1.376272914306599038e+00,-6.961153217828977802e+01,-6.961153645607977580e+01
1.376289503303071093e+00,-7.064109746594587591e+01,-7.064109158072162131e+01
