distance_m,amplitude_dB,residual_dB
1.641547556890363246e+00,-6.787811305715671040e+01,-6.787819357454668534e+01
1.641564145886835302e+00,-6.583050365495654432e+01,-6.583040009741108634e+01
1.641580734883307136e+00,-6.863639257877444777e+01,-6.863661326213221514e+01
1.641597323879779191e+00,-7.495262607946378353e+01,-7.495218836075420654e+01
1.641613912876251247e+00,-7.650839667775397857e+01,-7.650863695192757064e+01
1.641630501872723302e+00,-7.909347514188996797e+01,-7.909263409350660368e+01
1.641647090869195136e+00,-7.544922221953832775e+01,-7.544969203531678659e+01
1.641663679865667191e+00,-7.653789601234484508e+01,-7.653732736640127143e+01
1.641680268862139247e+00,-8.889859903324716583e+01,-8.889854554926827745e+01
1.641696857858611303e+00,-7.970652179677178140e+01,-7.970742046129090852e+01
1.641713446855083136e+00,-8.540314134170034777e+01,-8.540254904634180377e+01
1.641730035851555192e+00,-7.684842482913849437e+01,-7.684829938644260494e+01
1.641746624848027247e+00,-7.747394717517080664e+01,-7.747415175403537546e+01
1.641763213844499303e+00,-7.589309523196895668e+01,-7.589317169097279248e+01
1.641779802840971136e+00,-7.093353790525246438e+01,-7.093333315822022200e+01
1.641796391837443192e+00,-7.041576740573282223e+01,-7.041598915015509874e+01
1.641812980833915248e+00,-7.498007032876829214e+01,-7.497956691681118002e+01
1.641829569830387303e+00,-7.231751963333127264e+01,-7.231775672458333304e+01
1.641846158826859137e+00,-6.864560986518040409e+01,-6.864555006542124715e+01
1.641862747823331192e+00,-6.754890894023321835e+01,-6.754887312677773537e+01
1.641879336819803248e+00,-6.857696233706408862e+01,-6.857711144200285958e+01
1.641895925816275303e+00,-7.127255403489591856e+01,-7.127220817743527448e+01
1.641912514812747359e+00,-6.772020024063512267e+01,-6.772029555235167209e+01
1.641929103809219193e+00,-6.769091598888411454e+01,-6.769093081747919882e+01
1.641945692805691248e+00,-7.645078034085238983e+01,-7.645042144922955174e+01
1.641962281802163304e+00,-7.446899206609158739e+01,-7.446914523762831095e+01
1.641978870798635359e+00,-6.871581961980866993e+01,-6.871581559471026424e+01
1.641995459795107193e+00,-7.041797833784508498e+01,-7.041789927822020445e+01
1.642012048791579248e+00,-7.891344459301939196e+01,-7.891292204704919300e+01
1.642028637788051304e+00,-7.016002568079554180e+01,-7.016030684828510289e+01
1.642045226784523360e+00,-7.042324738358686886e+01,-7.042309995135357781e+01
1.642061815780995193e+00,-6.988899139906135360e+01,-6.988873564582986830e+01
1.642078404777467249e+00,-6.616891279474060639e+01,-6.616909368249613976e+01
1.642094993773939304e+00,-6.911678480306089511e+01,-6.911664252160716160e+01
1.642111582770411360e+00,-7.953719401233986730e+01,-7.953656246611849667e+01
1.642128171766883193e+00,-7.641704872822332106e+01,-7.641706241583489145e+01
1.642144760763355249e+00,-7.342152780255815969e+01,-7.342176884804389658e+01
1.642161349759827305e+00,-8.211931871198646604e+01,-8.211842594869690970e+01
1.642177938756299360e+00,-7.113672010461915818e+01,-7.113676399942632145e+01
1.642194527752771194e+00,-7.081834995405762356e+01,-7.081813117298362670e+01
1.642211116749243249e+00,-7.449257905383444722e+01,-7.449308488726600785e+01
1.642227705745715305e+00,-8.007539478085132600e+01,-8.007468062733505576e+01
1.642244294742187360e+00,-8.209695790084614941e+01,-8.209784805116619566e+01
1.642260883738659194e+00,-8.310073638530860762e+01,-8.310066945625737844e+01
1.642277472735131250e+00,-8.042237635492966774e+01,-8.042172648457636797e+01
1.642294061731603305e+00,-7.603862220121051507e+01,-7.603890149883076788e+01
1.642310650728075361e+00,-8.190520551872779720e+01,-8.190419783729966241e+01
1.642327239724547194e+00,-7.661486948932369501e+01,-7.661522638078866976e+01
1.642343828721019250e+00,-7.495395944726050175e+01,-7.495402824629950089e+01
1.642360417717491305e+00,-7.062915698627833194e+01,-7.062893469307522309e+01
1.642377006713963361e+00,-7.210957752497517959e+01,-7.210987193518725746e+01
1.642393595710435195e+00,-7.728969907555557484e+01,-7.728899886739037584e+01
1.642410184706907250e+00,-8.656460782882463434e+01,-8.656646870342444799e+01
1.642426773703379306e+00,-7.551648583300489292e+01,-7.551689142332908489e+01
1.642443362699851361e+00,-7.862919978825475198e+01,-7.862888299672972892e+01
1.642459951696323195e+00,-7.579953430170661477e+01,-7.579905416872692570e+01
1.642476540692795250e+00,-7.347173034789668122e+01,-7.347214001978842646e+01
1.642493129689267306e+00,-7.340496763514184408e+01,-7.340455887204267071e+01
1.642509718685739362e+00,-7.706422171666071108e+01,-7.706484555476262699e+01
1.642526307682211195e+00,-9.510308667043567254e+01,-9.509794238380671061e+01
1.642542896678683251e+00,-7.926438555180406809e+01,-7.926436215158466325e+01
1.642559485675155306e+00,-7.546131110853671942e+01,-7.546113307448547403e+01
1.642576074671627362e+00,-7.747248475453079664e+01,-7.747282321408813743e+01
1.642592663668099195e+00,-7.679268347216850543e+01,-7.679209716604214009e+01
1.642609252664571251e+00,-7.461921187764906449e+01,-7.461972601352120193e+01
1.642625841661043307e+00,-7.825329259341577881e+01,-7.825256326984518296e+01
1.642642430657515362e+00,-7.896481966210888004e+01,-7.896542306387610211e+01
1.642659019653987196e+00,-7.923519012834307773e+01,-7.923451037360713656e+01
1.642675608650459251e+00,-8.307202579045298307e+01,-8.307339713438723550e+01
1.642692197646931307e+00,-7.670611952903135489e+01,-7.670627776653152807e+01
1.642708786643403363e+00,-7.029007213039524515e+01,-7.028986173030787654e+01
1.642725375639875196e+00,-6.937779416130301513e+01,-6.937796634653199135e+01
1.642741964636347252e+00,-7.463708140421427117e+01,-7.463680569679956989e+01
1.642758553632819307e+00,-8.464682877109139270e+01,-8.464758226017141851e+01
1.642775142629291363e+00,-7.553162428231574665e+01,-7.553181366905829464e+01
1.642791731625763196e+00,-7.027321517713760102e+01,-7.027302371021087879e+01
1.642808320622235252e+00,-6.901461481896683381e+01,-6.901478168311717809e+01
1.642824909618707308e+00,-7.295007380457052193e+01,-7.294996177144959404e+01
1.642841498615179363e+00,-7.649733419799341050e+01,-7.649699232162218721e+01
1.642858087611651197e+00,-7.832264872086432206e+01,-7.832333176042789091e+01
1.642874676608123252e+00,-8.011133984016998966e+01,-8.011035378542879926e+01
1.642891265604595308e+00,-7.466756794068923853e+01,-7.466794839886308921e+01
1.642907854601067363e+00,-7.362239245764469331e+01,-7.362214196672661615e+01
1.642924443597539197e+00,-7.935235163660100000e+01,-7.935227342694025765e+01
1.642941032594011252e+00,-9.823841816331756149e+01,-9.823700365145468538e+01
1.642957621590483308e+00,-7.928025949147769325e+01,-7.928070685322349220e+01
1.642974210586955364e+00,-8.200308852618796607e+01,-8.200346632564682636e+01
1.642990799583427197e+00,-7.947462533210241986e+01,-7.947396074892026263e+01
1.643007388579899253e+00,-8.285089845756462523e+01,-8.285132869706757219e+01
1.643023977576371308e+00,-8.364222349347127761e+01,-8.364348950848737729e+01
1.643040566572843364e+00,-8.784451931045610706e+01,-8.784387573438480956e+01
1.643057155569315197e+00,-8.097321809039837603e+01,-8.097217739245789403e+01
1.643073744565787253e+00,-7.969751591157346127e+01,-7.969844840954172582e+01
1.643090333562259309e+00,-8.027841414011724908e+01,-8.027767202730669283e+01
1.643106922558731364e+00,-7.561499916819627742e+01,-7.561528640211517427e+01
1.643123511555203198e+00,-7.439655750022681957e+01,-7.439619936438126047e+01
1.643140100551675253e+00,-7.992802015979273733e+01,-7.992848421955174842e+01
1.643156689548147309e+00,-7.909418894833834202e+01,-7.909455639069183519e+01
1.643173278544619365e+00,-8.311087315489190530e+01,-8.311017728726632470e+01
1.643189867541091198e+00,-8.445965345022024451e+01,-8.446114637913308343e+01
1.643206456537563254e+00,-7.511544114804154049e+01,-7.511516250866210953e+01
1.643223045534035309e+00,-6.986920003895679088e+01,-6.986936966062771148e+01
1.643239634530507365e+00,-6.929847457251271692e+01,-6.929827147569405099e+01
1.643256223526979420e+00,-7.210565251213330384e+01,-7.210586797853686392e+01
1.643272812523451254e+00,-7.375441423501933969e+01,-7.375440754664565191e+01
1.643289401519923310e+00,-7.620050194893637752e+01,-7.620060373674431276e+01
1.643305990516395365e+00,-7.706590730644217047e+01,-7.706520557591582588e+01
1.643322579512867421e+00,-7.353601804685852983e+01,-7.353638512521156656e+01
1.643339168509339254e+00,-7.391113121253664531e+01,-7.391067386570310305e+01
1.643355757505811310e+00,-7.045890834269724223e+01,-7.045922691191591980e+01
1.643372346502283365e+00,-6.990081230702857340e+01,-6.990052606294953819e+01
1.643388935498755421e+00,-7.352687891411370913e+01,-7.352724495849037112e+01
1.643405524495227255e+00,-7.389835309248121575e+01,-7.389817687438879545e+01
1.643422113491699310e+00,-7.482359889209651271e+01,-7.482397361018571758e+01
1.643438702488171366e+00,-8.339051578804156861e+01,-8.338906697224992115e+01
1.643455291484643421e+00,-7.789963151506259464e+01,-7.789895509374146343e+01
1.643471880481115255e+00,-7.330674680476535343e+01,-7.330701635009540951e+01
1.643488469477587310e+00,-7.750926179588454090e+01,-7.750865558517531895e+01
1.643505058474059366e+00,-7.677827862152699367e+01,-7.677889466981001476e+01
1.643521647470531422e+00,-7.897817596569481680e+01,-7.897786703109724726e+01
1.643538236467003255e+00,-7.627900030448520852e+01,-7.627842545664923080e+01
1.643554825463475311e+00,-7.256457553607899058e+01,-7.256498168816416694e+01
1.643571414459947366e+00,-7.413891784041754818e+01,-7.413842537958643675e+01
1.643588003456419422e+00,-7.709622470713478037e+01,-7.709689619076871736e+01
1.643604592452891255e+00,-7.624107299185298814e+01,-7.624084163417784055e+01
1.643621181449363311e+00,-7.325984309877901524e+01,-7.325995840072796739e+01
1.643637770445835367e+00,-7.083941427207857089e+01,-7.083930988546877927e+01
1.643654359442307422e+00,-6.957762004640504472e+01,-6.957763067628228271e+01
1.643670948438779256e+00,-7.037698894435496300e+01,-7.037696103960665539e+01
1.643687537435251311e+00,-7.175742045697731442e+01,-7.175768739172575295e+01
1.643704126431723367e+00,-6.986875202758555758e+01,-6.986844302642759885e+01
1.643720715428195422e+00,-6.833788798010628796e+01,-6.833814811217406771e+01
1.643737304424667256e+00,-6.809907327457925419e+01,-6.809882023365791781e+01
1.643753893421139312e+00,-6.748690495811285928e+01,-6.748714155012511640e+01
1.643770482417611367e+00,-6.777497687858084419e+01,-6.777473793940151836e+01
1.643787071414083423e+00,-6.955390549124433619e+01,-6.955417827626183680e+01
1.643803660410555256e+00,-7.035661708971019834e+01,-7.035641113999200513e+01
1.643820249407027312e+00,-7.165836146987133759e+01,-7.165845577843560932e+01
1.643836838403499367e+00,-7.766759949146046438e+01,-7.766799772153667902e+01
1.643853427399971423e+00,-7.826761792621967118e+01,-7.826680620758341433e+01
1.643870016396443257e+00,-8.699194004355214815e+01,-8.699417078920473045e+01
1.643886605392915312e+00,-8.310906274564405294e+01,-8.311001635645843066e+01
1.643903194389387368e+00,-7.641817113718266796e+01,-7.641753264060876916e+01
1.643919783385859423e+00,-7.501530570326252700e+01,-7.501585612169370165e+01
1.643936372382331257e+00,-7.687009048182108017e+01,-7.686944526127894051e+01
1.643952961378803312e+00,-7.090164128474641814e+01,-7.090193692639333278e+01
1.643969550375275368e+00,-6.985800273586362152e+01,-6.985770060054522901e+01
1.643986139371747424e+00,-7.351981118928003411e+01,-7.352028777674020432e+01
1.644002728368219257e+00,-7.728541374215166115e+01,-7.728470322166241147e+01
1.644019317364691313e+00,-8.296011608791010872e+01,-8.296098860643736828e+01
1.644035906361163368e+00,-7.867236282355531785e+01,-7.867282104858888658e+01
1.644052495357635424e+00,-7.757174876346117287e+01,-7.757163203847595412e+01
1.644069084354107257e+00,-7.932992896504026703e+01,-7.932923796020160978e+01
1.644085673350579313e+00,-8.056628982497961999e+01,-8.056736160674236658e+01
1.644102262347051369e+00,-7.451714541826731875e+01,-7.451671803746668843e+01
1.644118851343523424e+00,-7.560734104292197344e+01,-7.560790326568300657e+01
1.644135440339995258e+00,-7.569906611474776525e+01,-7.569901920521176919e+01
1.644152029336467313e+00,-7.179737660152886747e+01,-7.179733468319021483e+01
1.644168618332939369e+00,-6.899698560737229514e+01,-6.899701795912064028e+01
1.644185207329411424e+00,-6.887217515104357801e+01,-6.887214701439371822e+01
1.644201796325883258e+00,-7.810841545101779104e+01,-7.810810087788831879e+01
1.644218385322355314e+00,-7.727147186173843352e+01,-7.727142725036956961e+01
1.644234974318827369e+00,-6.974092196364948393e+01,-6.974100742906992423e+01
1.644251563315299425e+00,-6.772176580760866216e+01,-6.772168566400166867e+01
1.644268152311771258e+00,-6.950793820524502564e+01,-6.950815122279561820e+01
1.644284741308243314e+00,-7.326619677772592354e+01,-7.326572896856097827e+01
1.644301330304715369e+00,-7.673926201253544832e+01,-7.673988314217133677e+01
1.644317919301187425e+00,-7.451532907094707525e+01,-7.451495590886369769e+01
1.644334508297659259e+00,-7.021915541893292811e+01,-7.021921245050964444e+01
1.644351097294131314e+00,-7.038053884926866033e+01,-7.038066623442375658e+01
1.644367686290603370e+00,-7.753826571698952819e+01,-7.753809058219015071e+01
1.644384275287075425e+00,-7.156123928839397763e+01,-7.156093879235018562e+01
1.644400864283547259e+00,-6.869372262391381412e+01,-6.869387600774905422e+01
1.644417453280019314e+00,-6.991336641777456862e+01,-6.991322792629770788e+01
1.644434042276491370e+00,-7.162798038443220605e+01,-7.162826648965805987e+01
1.644450631272963426e+00,-7.245015571572265856e+01,-7.244979319600196277e+01
1.644467220269435259e+00,-7.838730626862469819e+01,-7.838811578435206684e+01
1.644483809265907315e+00,-7.861855758180735165e+01,-7.861784606449309365e+01
1.644500398262379370e+00,-7.254447363039113839e+01,-7.254484625300420930e+01
1.644516987258851426e+00,-7.420311766074051718e+01,-7.420280112260437022e+01
1.644533576255323259e+00,-8.535633306949564769e+01,-8.535520792418473945e+01
1.644550165251795315e+00,-7.258144271577739914e+01,-7.258107357253643954e+01
1.644566754248267371e+00,-6.721838053348874098e+01,-6.721860230940372105e+01
1.644583343244739426e+00,-7.362220698277157283e+01,-7.362180944651422010e+01
1.644599932241211482e+00,-7.385049756704476920e+01,-7.385005999815261646e+01
1.644616521237683315e+00,-7.192959551127982820e+01,-7.192997246045999304e+01
1.644633110234155371e+00,-7.242859801387925245e+01,-7.242851734912784423e+01
1.644649699230627427e+00,-6.934641425265006376e+01,-6.934638951447129784e+01
1.644666288227099482e+00,-7.219935358791826729e+01,-7.219907293758416245e+01
1.644682877223571316e+00,-7.499975635492678805e+01,-7.500031919529831725e+01
1.644699466220043371e+00,-7.516036450617248477e+01,-7.516065479334292831e+01
1.644716055216515427e+00,-8.062686083285569794e+01,-8.062596462465897673e+01
1.644732644212987482e+00,-7.444754296325282894e+01,-7.444711130522952658e+01
1.644749233209459316e+00,-7.212413181319666933e+01,-7.212446286275267937e+01
1.644765822205931372e+00,-6.427715550900020958e+01,-6.427712689323676898e+01
1.644782411202403427e+00,-6.585788067866548090e+01,-6.585784433515986791e+01
1.644799000198875483e+00,-7.116898452045802514e+01,-7.116935780936422873e+01
1.644815589195347316e+00,-6.823012726963062846e+01,-6.822999762925147138e+01
1.644832178191819372e+00,-6.958029036161835279e+01,-6.958020970597674193e+01
1.644848767188291427e+00,-7.279700760829278749e+01,-7.279745440391108957e+01
1.644865356184763483e+00,-7.040425360073682270e+01,-7.040416471350583549e+01
1.644881945181235317e+00,-6.736152197356543070e+01,-6.736140225294673201e+01
1.644898534177707372e+00,-6.809651973152762139e+01,-6.809677151176279608e+01
1.644915123174179428e+00,-6.906139031027879582e+01,-6.906117933292409816e+01
1.644931712170651483e+00,-6.779361841298081970e+01,-6.779353928960844655e+01
1.644948301167123317e+00,-6.539088512528445563e+01,-6.539105328751217883e+01
1.644964890163595372e+00,-6.612662905681132486e+01,-6.612641985461328886e+01
1.644981479160067428e+00,-6.658815612582576193e+01,-6.658825707015894579e+01
1.644998068156539484e+00,-6.373905668243678235e+01,-6.373909625823213077e+01
1.645014657153011317e+00,-6.344979161132982881e+01,-6.344970346380538473e+01
1.645031246149483373e+00,-6.767888970883126376e+01,-6.767908186482522126e+01
1.645047835145955428e+00,-7.496098655553936396e+01,-7.496046439983585685e+01
1.645064424142427484e+00,-7.037781448414392571e+01,-7.037799301319127210e+01
1.645081013138899317e+00,-6.902257832605351950e+01,-6.902240132662672067e+01
1.645097602135371373e+00,-6.709032781236358289e+01,-6.709044245112193039e+01
1.645114191131843429e+00,-6.602101261394355447e+01,-6.602095621330596487e+01
1.645130780128315484e+00,-6.880978634675818739e+01,-6.880977430364876568e+01
1.645147369124787318e+00,-7.530395221193128918e+01,-7.530422312045627109e+01
1.645163958121259373e+00,-8.836883581436887880e+01,-8.836625829625161543e+01
1.645180547117731429e+00,-7.556180969028994809e+01,-7.556198879800761858e+01
1.645197136114203484e+00,-6.754726505600660857e+01,-6.754721172283340991e+01
1.645213725110675318e+00,-6.463120438491385755e+01,-6.463123756038925194e+01
1.645230314107147374e+00,-6.424194743687914411e+01,-6.424192052270208819e+01
1.645246903103619429e+00,-6.499007656768675645e+01,-6.499007230068002627e+01
1.645263492100091485e+00,-6.634441442910389242e+01,-6.634448570916721621e+01
1.645280081096563318e+00,-6.825481333929447203e+01,-6.825466829168971117e+01
1.645296670093035374e+00,-6.929313638560363131e+01,-6.929327330298124821e+01
1.645313259089507429e+00,-6.803300217971869301e+01,-6.803299669014123197e+01
1.645329848085979485e+00,-6.781278274089463309e+01,-6.781269772850259869e+01
1.645346437082451319e+00,-7.192024975729891878e+01,-7.192045559704520485e+01
1.645363026078923374e+00,-7.530879596663992004e+01,-7.530888063038212010e+01
1.645379615075395430e+00,-6.810407941521663133e+01,-6.810391733899840006e+01
1.645396204071867485e+00,-6.441643349376712990e+01,-6.441656588142112128e+01
1.645412793068339319e+00,-6.329373043774570107e+01,-6.329360925893681866e+01
1.645429382064811374e+00,-6.385681407511395946e+01,-6.385690549118342574e+01
1.645445971061283430e+00,-6.444945809227618838e+01,-6.444941711131212969e+01
1.645462560057755486e+00,-6.442616059096765468e+01,-6.442618954753933735e+01
1.645479149054227319e+00,-6.404593154923668408e+01,-6.404592819745575127e+01
1.645495738050699375e+00,-6.470494292759322263e+01,-6.470489848499751417e+01
1.645512327047171430e+00,-6.582739168277365138e+01,-6.582749729406185679e+01
1.645528916043643486e+00,-6.550764299945862490e+01,-6.550747522850700477e+01
1.645545505040115319e+00,-6.423506117326972742e+01,-6.423523254001533189e+01
1.645562094036587375e+00,-6.392042334107295432e+01,-6.392026622386392631e+01
1.645578683033059431e+00,-6.424332292029791347e+01,-6.424345685850893517e+01
1.645595272029531486e+00,-6.522905072339247567e+01,-6.522897128314939152e+01
1.645611861026003320e+00,-6.550026901962618808e+01,-6.550018343926078046e+01
1.645628450022475375e+00,-6.400795375193777659e+01,-6.400811297743675254e+01
1.645645039018947431e+00,-6.455993297800729636e+01,-6.455976382586027285e+01
1.645661628015419486e+00,-6.547721586323191900e+01,-6.547729277487454169e+01
1.645678217011891320e+00,-6.449054376416341938e+01,-6.449061082917228305e+01
1.645694806008363376e+00,-6.538678243917624400e+01,-6.538660915459649914e+01
1.645711395004835431e+00,-6.856694704676634444e+01,-6.856717921062278265e+01
1.645727984001307487e+00,-6.795535476102848804e+01,-6.795546301919347343e+01
1.645744572997779320e+00,-6.932637586022951837e+01,-6.932606817297099155e+01
1.645761161994251376e+00,-7.558656156436595097e+01,-7.558676813800482819e+01
1.645777750990723431e+00,-7.904531562135949230e+01,-7.904626505907711476e+01
1.645794339987195487e+00,-8.814587282102203858e+01,-8.814540790972748141e+01
1.645810928983667321e+00,-7.767710943568738458e+01,-7.767669017390203123e+01
1.645827517980139376e+00,-7.415405761182961442e+01,-7.415409677056655369e+01
1.645844106976611432e+00,-7.411116607555159419e+01,-7.411146739335414679e+01
1.645860695973083487e+00,-7.321141954773776206e+01,-7.321097816172266448e+01
1.645877284969555321e+00,-7.172282173891281332e+01,-7.172322901951972085e+01
1.645893873966027376e+00,-6.965324699224670724e+01,-6.965292546514641003e+01
1.645910462962499432e+00,-6.923563881149650001e+01,-6.923594321453937539e+01
1.645927051958971488e+00,-7.431893065052581449e+01,-7.431838415766569028e+01
1.645943640955443543e+00,-8.393384723247997670e+01,-8.393249435830325922e+01
1.645960229951915377e+00,-7.590342849626553345e+01,-7.590409597214343762e+01
1.645976818948387432e+00,-7.549421520322673018e+01,-7.549365235417651832e+01
1.645993407944859488e+00,-7.863071598268741980e+01,-7.863155941632059864e+01
1.646009996941331543e+00,-8.479964890418843027e+01,-8.479782835215105763e+01
1.646026585937803377e+00,-8.712993767353907515e+01,-8.712875996930546307e+01
1.646043174934275433e+00,-7.792384961462482806e+01,-7.792469283812273773e+01
1.646059763930747488e+00,-7.686167800519891102e+01,-7.686098682224593404e+01
1.646076352927219544e+00,-8.139447960635365575e+01,-8.139565810358919862e+01
1.646092941923691377e+00,-7.570906555985499153e+01,-7.570872100536077198e+01
1.646109530920163433e+00,-7.548906856246959762e+01,-7.548945949204421879e+01
1.646126119916635488e+00,-7.482292905134279692e+01,-7.482242348060898962e+01
1.646142708913107544e+00,-7.447138260956209876e+01,-7.447194658083441254e+01
1.646159297909579378e+00,-7.774438228836623921e+01,-7.774379456872313199e+01
1.646175886906051433e+00,-7.589991859687486908e+01,-7.589985654444392082e+01
1.646192475902523489e+00,-7.755376096072045300e+01,-7.755367466090402218e+01
1.646209064898995544e+00,-7.426911279618748551e+01,-7.426939682783424246e+01
1.646225653895467378e+00,-7.081720368336361560e+01,-7.081705651164885751e+01
1.646242242891939433e+00,-7.015655722772513059e+01,-7.015668451820543794e+01
1.646258831888411489e+00,-7.293158014137767964e+01,-7.293140363010279259e+01
1.646275420884883545e+00,-8.883370206834604232e+01,-8.883464276925089109e+01
1.646292009881355378e+00,-8.300976646437682405e+01,-8.301031673792473953e+01
1.646308598877827434e+00,-9.167920562228451331e+01,-9.167569697146362273e+01
1.646325187874299489e+00,-7.798786676181779853e+01,-7.798778353116881590e+01
1.646341776870771545e+00,-8.010969489757772521e+01,-8.010958427244533198e+01
1.646358365867243378e+00,-8.535254669977152275e+01,-8.535382725848855046e+01
1.646374954863715434e+00,-7.636633466501177736e+01,-7.636607244268182626e+01
1.646391543860187490e+00,-7.228877574346620349e+01,-7.228910071486505728e+01
1.646408132856659545e+00,-7.517858178801571967e+01,-7.517800777158184644e+01
1.646424721853131379e+00,-8.046456848245662741e+01,-8.046423416614352675e+01
1.646441310849603434e+00,-7.162020106832289912e+01,-7.162041227912710895e+01
1.646457899846075490e+00,-6.967711725522451616e+01,-6.967700590808222216e+01
1.646474488842547546e+00,-7.168463586553531286e+01,-7.168480195617587469e+01
1.646491077839019379e+00,-7.247744625982407740e+01,-7.247720485159395309e+01
1.646507666835491435e+00,-7.233557817358888542e+01,-7.233558419044251764e+01
1.646524255831963490e+00,-7.330539309499941680e+01,-7.330577556269646777e+01
1.646540844828435546e+00,-7.544988789751658942e+01,-7.544925553865178358e+01
1.646557433824907379e+00,-7.884856676863302027e+01,-7.884852420590733857e+01
1.646574022821379435e+00,-7.478367275893647559e+01,-7.478427055364454645e+01
1.646590611817851491e+00,-7.318374933034981211e+01,-7.318333333435484178e+01
1.646607200814323546e+00,-7.767798361819549768e+01,-7.767856010477767370e+01
1.646623789810795380e+00,-7.271022171124820943e+01,-7.271011296047147709e+01
1.646640378807267435e+00,-7.029544072755983564e+01,-7.029547849507571300e+01
1.646656967803739491e+00,-7.558435832996690351e+01,-7.558409329139757915e+01
1.646673556800211546e+00,-7.487876421263858617e+01,-7.487936342075188634e+01
1.646690145796683380e+00,-7.726454519049316616e+01,-7.726376774734265496e+01
1.646706734793155436e+00,-7.855964434074559222e+01,-7.855950593848373842e+01
1.646723323789627491e+00,-7.856666814998156667e+01,-7.856639986245924945e+01
1.646739912786099547e+00,-8.465218724531419525e+01,-8.465385205587347173e+01
1.646756501782571380e+00,-7.499439805544839999e+01,-7.499469712676574318e+01
1.646773090779043436e+00,-7.530359362066469942e+01,-7.530349556845590087e+01
1.646789679775515491e+00,-7.452941931255016073e+01,-7.452927158931052531e+01
1.646806268771987547e+00,-7.500733023457712534e+01,-7.500735938985138773e+01
1.646822857768459381e+00,-8.076798312820301362e+01,-8.076685484545180316e+01
1.646839446764931436e+00,-7.401594773543605754e+01,-7.401634724819393796e+01
1.646856035761403492e+00,-8.253277979572962408e+01,-8.253164002085344464e+01
1.646872624757875547e+00,-8.341694958307208196e+01,-8.341620962776359249e+01
1.646889213754347381e+00,-9.640438630813171983e+01,-9.639928402641689331e+01
1.646905802750819436e+00,-7.597571573261346600e+01,-7.597594034961082343e+01
1.646922391747291492e+00,-7.718529980344827379e+01,-7.718536243751715631e+01
1.646938980743763548e+00,-7.721746557456714299e+01,-7.721798493402108932e+01
1.646955569740235381e+00,-6.626154653839881803e+01,-6.626135636113500027e+01
1.646972158736707437e+00,-6.444481673780886410e+01,-6.444498335896588515e+01
1.646988747733179492e+00,-6.869135896930190199e+01,-6.869105833314770848e+01
1.647005336729651548e+00,-7.337329611490862646e+01,-7.337379618342241372e+01
1.647021925726123381e+00,-7.134174314950624307e+01,-7.134150477783855138e+01
1.647038514722595437e+00,-7.014245590129853269e+01,-7.014255984525345866e+01
1.647055103719067493e+00,-8.343578949257147315e+01,-8.343601893344501264e+01
1.647071692715539548e+00,-7.280789920124114190e+01,-7.280785325874140312e+01
1.647088281712011382e+00,-7.346329740354205740e+01,-7.346280197866343542e+01
1.647104870708483437e+00,-7.145308125114615905e+01,-7.145340667886682695e+01
1.647121459704955493e+00,-6.971639736452921454e+01,-6.971673621260423204e+01
1.647138048701427548e+00,-6.383520125303781612e+01,-6.383503851779474303e+01
1.647154637697899382e+00,-6.670079384746959761e+01,-6.670087858851681517e+01
1.647171226694371438e+00,-6.479699802912594464e+01,-6.479710603442426020e+01
1.647187815690843493e+00,-6.891010459705537983e+01,-6.890979764658447948e+01
1.647204404687315549e+00,-6.551249386544472486e+01,-6.551255954512294011e+01
1.647220993683787382e+00,-6.472065011852356520e+01,-6.472069964777803364e+01
1.647237582680259438e+00,-6.366352348305245812e+01,-6.366336258042066731e+01
1.647254171676731493e+00,-6.164267613354412845e+01,-6.164280917484546052e+01
1.647270760673203549e+00,-6.249814811544892734e+01,-6.249803918787596047e+01
1.647287349669675605e+00,-6.229583114118214837e+01,-6.229585528648534165e+01
1.647303938666147438e+00,-6.451939886191154017e+01,-6.451949991586664623e+01
1.647320527662619494e+00,-6.286503725832307055e+01,-6.286488186274320356e+01
1.647337116659091549e+00,-6.140290685526764491e+01,-6.140302930248910229e+01
1.647353705655563605e+00,-6.157970400519458565e+01,-6.157961295514284217e+01
1.647370294652035438e+00,-6.127648444973431197e+01,-6.127654494879605807e+01
1.647386883648507494e+00,-6.332205736372445415e+01,-6.332199472964104814e+01
1.647403472644979550e+00,-6.413006919170484821e+01,-6.413009667542957004e+01
1.647420061641451605e+00,-6.331684325798420332e+01,-6.331681592316378016e+01
1.647436650637923439e+00,-6.570933520936661409e+01,-6.570933622600163915e+01
1.647453239634395494e+00,-6.490112618701499514e+01,-6.490127048528007947e+01
1.647469828630867550e+00,-6.196640802452573382e+01,-6.196628882655907944e+01
1.647486417627339605e+00,-6.256673197296844080e+01,-6.256685616885079781e+01
1.647503006623811439e+00,-6.401171282259039685e+01,-6.401156191700945897e+01
1.647519595620283495e+00,-6.437038170239334534e+01,-6.437052053172129717e+01
1.647536184616755550e+00,-6.432498706670727984e+01,-6.432491177713018260e+01
1.647552773613227606e+00,-6.394000016482922888e+01,-6.394007510657664994e+01
1.647569362609699439e+00,-6.173064447490852302e+01,-6.173055188421051298e+01
1.647585951606171495e+00,-6.177247387223508923e+01,-6.177256205520183840e+01
1.647602540602643550e+00,-6.435463822567066927e+01,-6.435459351023591523e+01
1.647619129599115606e+00,-6.378162123184813481e+01,-6.378157558441422026e+01
